,Title,Company,Location,Link,Review,Salary,Description,Crawl Time,Crawl Date
10,Data Analyst,Commvault,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=113d643f7df95d75&fccid=e41a4055a18ec362&vjs=3,3.8,None,"Commvault is a worldwide leader in delivering backup and recovery for the progressive enterprise. Commvault enables you to protect, manage, and use your data, while managing it in a consistent, compliant way. Our automated solutions work on-prem and in the cloud, and work with the digital tools and procedures you’re already using. Keep your data accessible and actionable with a single solution that ensures your data is always available — no matter what.
Role Profile
Commvault is rapidly changing, and the APJ region is no exception. We are looking for a high energy high impact individual to join our team as Data Analyst. This is a critical role within the organisation, reporting directly to the Manager, Sales Operations APJ. You are an experienced positive team player, accountable for designing and delivering predictive and prescriptive analytics models by using large data sets and the latest technology and find opportunities for improving in business planning, campaign execution. This role will involve data mining, data analysis, data visualization, building and implementing predictive models using open source or self-service data science and Machine Learning platforms and provide meaningful insights to APJ leadership team.
Responsibilities and Duties:
Create, develop, maintain and own APJ reporting and analytical environment.
Perform ad-hoc analyses to support cross functional projects.
Define, implement, monitor business KPIs, provide data driven insight to the business.
Lead the development and provision of advanced analysis using classical statistical and machine-driven techniques.
Work closely with the global BI team, to align the overall data structure, BI platform strategy.
The responsibilities and duties noted above are not all inclusive. Incumbent(s) may perform other duties as required.
Required Experience/Qualifications:
2+ year experience; Bachelor’s degree in Business Administration, Finance, Economics, Computer Science, Data Science, Engineering or other related fields
Good experience with common analysis tools such as SQL, R, and Python
Experience on DW/BI, good understanding of data warehousing and dimensional modelling
Solid experience with data visualization tool, Power BI
Familiar and comfortable with large volumes of data and big data technology (Hadoop, Redshift, Spark, Presto, hive)
Experience in working with cross-functional teams to gather requirements and ability to set work priorities
Good business sense and logical thinking. Ability to synthesize information and generalize the pattern
Experience with a variety of enterprise & data management tools inc. Salesforce
Strong analytical thinking and excellent communication skills.
Commitment to Excellence:
Many companies talk about it. Commvault delivers – every day, to our customers AND to our employees. Commvault’s commitment to our employees is reflected in our total compensation and benefits package and career opportunities offering both personal and professional growth.
Commvault is an Equal Opportunity Employer
Commvault is an equal opportunity workplace and is an affirmative action employer. We are always committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. and we will not discriminate against on the basis of such characteristics or any other status protected by the laws or regulations in the locations where we work.

Location: Bangalore, Karnataka, India
Job ID: R0005280
Category: BATS",20:12:35,02/01/2021
11,Transformation Data Analyst,CAPCO,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=7a711c4361029650&fccid=c2a63affe8751868&vjs=3,3.5,None,"About Us
Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to #BeYourselfAtWork. We celebrate individuality and recognise that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as diverse a range of talent as we can. We believe that everyone brings something different to the table – so we’d love to know what makes you different.
We are/have:
Experts in banking and payments, capital markets and wealth and asset management
Deep knowledge in financial services offering, including e.g. Finance, Risk and Compliance, Financial Crime, Core Banking etc.
Committed to growing our business and hiring the best talent to help us get there Focused on maintaining our nimble, agile and entrepreneurial culture
Capco is looking for hardworking, innovative and creative people to join our Data Analyst Team.We are looking for Data Analyst to work on all aspects of project delivery engaging a complex stakeholder groups across multiple global regions / product lines to execute global change programs in the Investment Banking domain. This includes business analysis, requirements gathering and documentation, driving technical design and specifications in partnership with IT, functional test strategizing and execution, and user acceptance testing coordination. Must possess strong relationship management skills and be able to manage requirements and testing across Ops and IT teams both cross-division and globally. Role is focused on projects to support the development of regulatory/industry driven changes.
Role Description :
Experience in requirements gathering, Data requirement documentation
Experience in Data lineage / Data Target Operating Model work
Knowledge of at least one of wholesale credit, traded risk, financial crime or operational risk
Knowledge of data required for risk modelling (i.e. Understands Risk Weighted Assets, Probability of Default, Exposure of Default, Loss Given Default)
Experience with Global stakeholders, ideally within Policy, Modelling and Business Analyst teams.
Experience in Systems analysis and understands data architecture
WHY JOIN CAPCO?
You will work on engaging projects with some of the largest banks in the world, on projects that will transform the financial services industry.
We offer:
A work culture focused on innovation and creating lasting value for our clients and employees
Ongoing learning opportunities to help you acquire new skills or deepen existing expertise
A flat, non-hierarchical structure that will enable you to work with senior partners and directly with clients
A diverse, inclusive, meritocratic culture",20:12:36,02/01/2021
12,Data Analyst,Mobile Programming Llc,"Bengaluru, Karnataka",https://in.indeed.com/company/Mobile-Programming-LLC/jobs/Data-Analyst-83893e281674dde1?fccid=055f6fcbeba464fd&vjs=3,4.3,None,"Job Description:
Functional skills:
Pharma industry knowledge (US and OUS)
Knowledge of pharma industry data (IMS data, NRx, TRx data, RWE)
Competitive Intelligence (Pipeline Landscape, Clinical Trial Listening)
Secondary Research
Social Media Research
Technical skills:
SPSS/ SAS
Alteryx
Python or R
Tableau and Power BI
Cloud based technologies – AWS, Netezza
MS Office – Excel (Advanced Excel), PowerPoint
VBA skills
Job Type: Full-time
Salary: ₹500,000.00 - ₹1,500,000.00 per month
Schedule:
Day shift
Supplemental Pay:
Joining bonus
Performance bonus
Experience:
total work: 4 years (Preferred)
Medical/Pharma: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
Temporarily due to COVID-19",20:12:37,02/01/2021
13,Associate - Data Analyst ( Revenue Planning and Management),Myntra.com,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=ade5b44b99eb541d&fccid=4e4a72f7b7af17d4&vjs=3,4.2,None,"Associate - Data Analyst ( Revenue Planning and Management)

About Team
At Myntra, Revenue Planning & Management is the central demand team responsible for overall estimation, forecasting & demand management at an organizational level to enable delivery of target sales and margins. Planning team plays pivotal role in helping various functions at Myntra organizing the business inputs to meet organizational goal.

Roles & Responsibilities:
Planning
Draft daily Revenue & other input metric plan for different customer cohorts for BAU and event days
Coordinate with different teams for obtaining planning inputs in time & ensure plans are aligned / agreed with stakeholders before set timelines
Ensure revenue planning at different segments to cover for category specific planning – Business unit wise, fulfilment type, article level, gender level etc
Develop reporting formats which give a 360-degree view of the health of the portfolio
Revenue Management
Monitor key metrics such as revenue per unit, gross margin, conversion, average item price value, customer acquisitions, etc. and take corrective actions
Data analysis for problem-solving sessions during key events & BAU days and ensure execution of the actions through close coordination with different teams
Conduct analysis within a larger project stream for understanding revenue and other metric trends

Qualifications & Experience
Minimum 2+ years of experience as a Data/Business Analyst
Strong knowledge of SQL, advanced Excel/ Google sheets and Intermediate statistics
Problem solving skills – ability to break a problem down into smaller parts and develop a solutioning approach
Strong communication skills given high stakeholder management
Demonstrated ability to work independently in a highly demanding and ambiguous environment
Strong attention to detail and exceptional organizational skills",20:12:39,02/01/2021
14,Data Analyst,Honeywell,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=7224f1001d1c9f4b&fccid=50208b5bf45ee3b8&vjs=3,3.7,None,"Design solutions to drive safe living and quality of life
Roles and Responsibilities
Need to work on building, monitoring and optimization of dashboards in Tableau
Responsible in supporting Data & Analytics solutions by providing Interactive, web designs prototype to meet requirements. Participates in data model and database design reviews.
Should be flexible to work in different time zones to support user reporting requests and to work with cross functional teams.
Take a lead on high priority issues and bring them to the closure.
Should be working with Enterprise Architect Team and project teams on critical issues and deliverables.
Responsible for maintenance of supporting documents.
Server maintenance, monitoring and tracing
Must Have: -
Good experience in building, monitoring and optimizing performance of dashboard
Must have understanding on On-prem vs Cloud
Experience in creating ETL workflows using Alteryx, Tableau Prep, Paxata
Can build admin and user content
Should have good experience on Server maintenance and HTTP Cycle.
Strong understanding of Design Pattern and Data modelling concepts.
Should have good hands on experience in programming language and scripting.
Excellent communication skills and working directly with Business stakeholders.

Good To Have: -
Good to have knowledge on Postman, Fiddler and Procmon.
Exposure to cloud would be an advantage.
OOPS concepts
Good Hands on databases like MSSQL, PostgreSQL, MYSQL, Oracle, Hana.
Programming/Scripting knowledge
Building web application from scratch using DB design
Building and consuming REST API
End to end knowledge about server request-response model
Additional Information
JOB ID: HRD104109
Category: Information Technology
Location: Devarabisanahalli Village, KR Varturhobli,,East Taluk - Phase I,Bangalore,KARNATAKA,560103,India
Exempt",20:12:40,02/01/2021
15,Data Analyst III,Covance,None,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B9dYZtjMlwoX0B13_zue4UmuQuZ9KbXavotx0oCRbwOblAStWN7RSpq5-7veAkROLH5nt0VRTx4AYxGytsysCDC7b2UuGH6aTpT73x2m6dXEP38EsFSTAXb47Oya7vVlJN4nxRWga88Kqg4NB1H4qffs8Pf2Gbdqr1FEhBGW4PuC0a_xSNZIOmD6YJ1ZqDCHHOhnTW8GD2nnZhtgy2u3fpB1H3QW2KmBLYjxTC-k7mx0W0PWfuTHJ4FeqEgPG9HyJR1UCzoXlKAvOrL0BZgbG7zSZSkkFoyVf7ukFTiqkYxtOd5fOKvC4q2Ks3eyixnFl6rhUBUl4a-KeQeuX9Fzp_KUzTF5xszQAutgkC7U4qmOpta-sQ_Tf7ZoPcwRwqI2PoJEdfCdnmf3c4qmOC-M61nuS393Iks_pzbDmjf-sWAshTgeZh0qLUZzkU3m-Cv5Ma8EAHR7y1NNrWw-Zuo4d52rfZnsMoXHmGQYx1g44t5ZSNDsXqts1-qw_nBMhW0kYb2dWHruVXXF2vtzpJUhufBJVrd0ALqKdbZaLb-HOtXt7ZIk58J_fqfypZbiRR_aIkJ0yV4EkoRdG7Kt3sP-b-eAdph2h7G0XKXUHrqypkSJFgAdJnfvLFqYFK3RatwyE=&p=0&fvj=0&vjs=3,3.2,None,"Job Overview: Design and develop database objects, stored procedures, views, functions, tables, triggers; ensure their stability, reliability, and performance. Design, develop, and maintain client reports based on user requirements. Write and optimize SQL statements for data access and retention. Test databases for performance, fine-tune when necessary. Collaborate with developers on database design, query tuning, and schema refinement. Independently analyze, solve and correct database related issues in real time while providing efficient resolutions. Respond to feedback from users regarding performance and work with developers to improve the performance of queries and indexes. Tune stored procedures to improve performance and sustainability. Provide support for the deployment of database scripts in development, test, pre-production and production environments. Monitor database performance parameters to provide fast query responses to front-end users. Participate in all team activities like sprints and project planning. Monitor AWS Cloudwatch events and respond to issues. Analyze AWS RDS Performance Insights to identify and tune potential problems. Monitor and analyze AWS Redshift for data lake optimization. Development of Business Intelligence dashboards using BI tools such as Sisense and AWS QuickSight Education/Qualifications:
Bachelor’s degree in Computer Science or a related field of study. Experience:
Knowledge of standard concepts, practices and procedures related to database management. 5+ years of experience in software / report development, SQL Query language, stored procedure design and implementation. Proven analytical problem solving and debugging skills. Experience in troubleshooting and resolving database integrity issues, performance issues, blocking and deadlocking issues, etc. Experience with performance tuning, query optimization, using Performance Monitor, SQL Profiler and other related monitoring and troubleshooting tools. Familiarity with BI technologies (e.g. Microsoft Power BI, Sisense, Tableau). Excellent communications skills (written and verbal).",20:12:44,02/01/2021
16,Data Analyst(Non-Technical),Proziod Analytics Pvt Ltd,"Koramangala, Bengaluru, Karnataka",https://in.indeed.com/company/Proziod-Analytics-Pvt-Ltd/jobs/Data-Analyst-f7dfd5b5b927226c?fccid=88e7caed7c994e2a&vjs=3,3.5,"₹3,00,000 a year","Job Description
Job Description:
* Proven working experience as a data analyst or business data analyst between 1 to 2 years will be a added advantage.
· Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
· Adept at queries, report writing and presenting findings
· Understanding of utility value chain
· Energy domain experience
· Billing/Invoicing Background Preferably knowledge of energy market
· Good Communication skills
· Good with the numbers
· Good Email writing skills
· Work on only Advanced Ms-Excel.
Note: Technical skills like python,java,tableau,SQL etc will not be used in this data analyst position.
Immediate Joiners preferred
Job Type: Full-time
Salary: Up to ₹300,000.00 per year
Schedule:
Night shift
Experience:
total work: 1 year (Required)
work experience in energy domain: 1 year (Required)
Education:
Bachelor's (Required)
Speak with the employer
+91 9480534316",20:12:45,02/01/2021
17,Consumer Insights Analyst,Ather Energy,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=d891f704e7292de2&fccid=e1ad863ae62688ed&vjs=3,4.0,None,"You’ll be our: Consumer Insights Analyst
You’ll be based at:IBC Knowledge Park, Bengaluru
You’ll be Aligned with:Sr Manager -Consumer Insights Manager
You’ll be a member of:Marketing

We are seeking a Consumer Insights Analyst, who is deeply interested in consumer behavior in technology adoption, to help us answer tough questions on business expansion and product adoption.

On an everyday basis the analyst will offer insights and recommendations, on consumer motivations and actions,that will aid decision making of key stakeholders in the organization

As part of the insights team, the Research Analyst will work closely with the marketing, brand, sales strategy, and product teams generating briefs and being responsible for recommendations

What you’ll do at Ather:
Analyze consumer data from varied sources to disseminate actionable insights to key business and product stakeholders
Support the conceptualizing of both quantitative and qualitative consumer research projects and take a hands-on approach in execution and reporting of projects
Perform continuous analysis for 2W industry and market growth, leveraging internal, industry or third party data to provide clear market intelligence inputs.
Managing and refining existing Voice of Customer processes and touchpoints as the brand scales retail presence
Draw up insights enabling launch in new markets through consumer and content understanding

Here’s what we are looking for:
Excellent understanding of mixed-methodology research practices
Supplier side market research/analytics experience in dealing with quantitative analysis of consumer research data using SPSS/R/AdvancedExcel
Hands-on research execution experience and managing field teams
Superior organizational skills & demonstrated commitment to the accuracy and completeness of information.
Association with some concept or technology product in the past. Alternatively, someone who understands the two-wheeler consumer through past work experience
Consumer research and insights experience – on both qualitative and quantitative research with larger focus on the latter

You bring to Ather:
A Masters or bachelors degree in Mathematics/Statistics/Economics/Analytics/Business
Experience in supply side of quantitative market research or analytics for at least 2 years
An MBA is preferred but not mandatory",20:12:46,02/01/2021
18,Data Quality Analyst Trainer,Rustomjee Prestige Vocational Education & Training...,"Murugeshpalya, Karnataka",https://in.indeed.com/company/rustomjee-prestige-vocational-education-&-training-centre/jobs/Data-Quality-Analyst-Trainer-d8394b033c7be3e3?fccid=e7f475e4b2864998&vjs=3,None,"₹30,000 a month","To train fresher candidates on data quality analyst, tools like Python, R, data quality analyst and IBM Cognos Impromptu
Part-time hours: 42 per week
Job Types: Full-time, Part-time
Salary: From ₹30,000.00 per month
Schedule:
Day shift
Experience:
Teaching : 1 year (Preferred)
total work: 4 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No
Speak with the employer
+91 9964144096",20:12:47,02/01/2021
19,"Product Analyst, Engineering",Google,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=c2e14a319dd26e40&fccid=a5b4499d9e91a5c6&vjs=3,4.3,None,"Due to the current health crisis related to COVID-19 and the escalating visa/travel restrictions in place, we're currently unable to extend offers to anyone who cannot work from India due to lockdown visa/travel restrictions, or other restrictive measures until further notice. Consequently, we will be prioritizing candidates who can start in this location by set date as expected. We're keeping the situation under review and would adjust our position should the restrictive measures be removed later on.
Minimum qualifications:
Bachelor's degree or equivalent practical experience.
3 years of experience working with statistical packages (e.g., R, SAS, Stata, MATLAB, etc.).
Experience with articulating product questions, pulling data from datasets (e.g., SQL), and using statistics.

Preferred qualifications:
Master's degree in a quantitative field (e.g., Statistics, Computer Science, Engineering, Mathematics, Data Sciences).
Experience in scripting with SQL, extracting large sets of data, and design of ETL flows.
Experience in an inter-disciplinary/cross-functional field.
Interest and aptitude in data, metrics, analysis, and trends and applied knowledge of measurement, statistics, and program evaluation.
Ability to translate analysis results into business recommendations.
Excellent business judgment. Excellent problem-solving and written and verbal communication skills.
About the job
Product Analysts provide quantitative analysis, market expertise and a strategic perspective to our partners throughout the organization. As a data-loving member of the team, you'll serve as an analytics expert for your partners, using numbers to help them make better decisions. You will weave stories with meaningful insight from data. You'll make key recommendations for your fellow Googlers in Engineering and Product Management.
As a Product Analyst, you relish tallying up the numbers one minute and communicating your findings to a team leader the next. You can see different angles of a product or business opportunity, and you know how to connect the dots and interact with people in various roles and functions. You will work to effectively turn business questions into data analysis, and provide meaningful recommendations on strategy.
Responsibilities
Conduct data analysis to make business recommendations (e.g., cost-benefit, invest-divest, forecasting, impact analysis).
Deliver effective presentations of findings and recommendations to multiple levels of stakeholders, creating visual displays of quantitative information.
Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for business priorities.
Collaborate with cross-functional stakeholders to formulate and complete full cycle analysis that includes data gathering, analysis, ongoing scaled deliverables, and presentations.
Help Google to focus on key decisions to improve products and services.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",20:12:49,02/01/2021
